,std_smiles,canonical_smiles,max_phase,oral,parenteral,prodrug,max_phase_num
7274,C[C@H]1c2cccc(CCC(C)(C)O)c2C[C@H](CO)N1C(=O)Cc1c(Cl)cccc1Cl,C[C@H]1c2cccc(CCC(C)(C)O)c2C[C@H](CO)N1C(=O)Cc1c(Cl)cccc1Cl,2,0,0,0,2
7275,C[C@](N)(c1ccc(F)cc1)c1cnc(N2CCN(c3ncnn4cc(-c5cnn(CCO)c5)cc34)CC2)nc1,C[C@](N)(c1ccc(F)cc1)c1cnc(N2CCN(c3ncnn4cc(-c5cnn(CCO)c5)cc34)CC2)nc1,2,0,0,0,2
7276,C[C@]1(C(=O)N(CCCC(=O)O)Cc2cccc(Cl)c2)CCN1C(=O)c1csc2ccccc12,C[C@]1(C(=O)N(CCCC(=O)O)Cc2cccc(Cl)c2)CCN1C(=O)c1csc2ccccc12,2,0,0,0,2
7277,C[C@]1(C(=O)O)CSC(c2ccc(O)cc2O)=N1,C[C@]1(C(=O)O)CSC(c2ccc(O)cc2O)=N1,2,0,0,0,2
7278,C[C@]1(CO)Cc2ncn(-c3ccc(C#N)c(Cl)c3)c2C(=O)O1,C[C@]1(CO)Cc2ncn(-c3ccc(C#N)c(Cl)c3)c2C(=O)O1,2,0,0,0,2
7279,C[C@]1(CS(=O)(=O)N2CCC(Oc3ccc(Cl)cn3)CC2)NC(=O)NC1=O,C[C@]1(CS(=O)(=O)N2CCC(Oc3ccc(Cl)cn3)CC2)NC(=O)NC1=O,2,0,0,0,2
7280,C[C@]1(O)CCC2C3=C(CC[C@@]21C)[C@@]1(C)CCC(=O)C(=O)C1CC3,C[C@]12C=CC(=O)C(O)=C1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,2,0,0,0,2
7281,C[C@]1(O)CC[C@H](NS(=O)(=O)c2ccc(-c3ccc(Cl)c(C#N)c3)cc2)CC1,C[C@]1(O)CC[C@H](NS(=O)(=O)c2ccc(-c3ccc(Cl)c(C#N)c3)cc2)CC1,2,0,0,0,2
7282,C[C@]1(O)CC[C@H]2C3=C(C=C[C@@]21C)C1=C(CC3)CC(=O)CC1,C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3C=C[C@@]21C,2,0,0,0,2
7283,C[C@]1(O)CC[C@H]2[C@@H]3CC[C@@]45O[C@]4(C)C(=O)C(C#N)C[C@]5(C)[C@H]3CC[C@@]21C,C[C@]1(O)CC[C@H]2[C@@H]3CC[C@@]45O[C@]4(C)C(O)=C(C#N)C[C@]5(C)[C@H]3CC[C@@]21C,2,0,0,0,2
7284,C[C@]1(O)C[C@@](N)(c2ccc(-c3nc4n(c3-c3ccccc3)COc3ccncc3-4)cc2)C1,C[C@]1(O)C[C@@](N)(c2ccc(-c3nc4n(c3-c3ccccc3)COc3ccncc3-4)cc2)C1,2,0,0,0,2
7285,C[C@]1(c2ccc(-c3[nH]c4cc(F)cc5c4c3CONC5=O)cc2)CCCN1,C[C@]1(c2ccc(-c3[nH]c4cc(F)cc5c4c3CONC5=O)cc2)CCCN1,2,0,0,0,2
7286,C[C@]1(c2ccc(Cl)cn2)Oc2cccc(C3CCN(Cc4nc5ccc(C(=O)O)cc5n4C[C@@H]4CCO4)CC3)c2O1,C[C@]1(c2ccc(Cl)cn2)Oc2cccc(C3CCN(Cc4nc5ccc(C(=O)O)cc5n4C[C@@H]4CCO4)CC3)c2O1,2,0,0,0,2
7287,C[C@]12C=C(C(=O)O)C(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(C)O,C[C@]12C=C(C(=O)O)C(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(C)O,2,0,0,0,2
7288,C[C@]12C=C(C=O)C(=O)C=C1CC[C@@H]1[C@@H]2[C@H](O)C[C@@]2(C)[C@H]1CC[C@]2(C)O,C[C@]12C=C(C=O)C(=O)C=C1CC[C@@H]1[C@@H]2[C@H](O)C[C@@]2(C)[C@H]1CC[C@]2(C)O,2,0,0,0,2
7289,C[C@]12C=CC(=O)C(=N)C1C=CC1C2CC[C@]2(C)C(=O)CCC12,C[C@]12C=CC(=O)C(N)=C1C=C[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,2,0,0,0,2
7290,C[C@]12C=CC(=O)C1C(=O)CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,C[C@]12C=CC(=O)C1C(=O)CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,2,0,0,0,2
7291,C[C@]12C=CC(=O)C=C1C(Cl)=CC1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,C[C@]12C=CC(=O)C=C1C(Cl)=C[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,2,0,0,0,2
7292,C[C@]12C=CC(=O)C=C1C1C[C@@H]1[C@H]1[C@@H]3[C@@H]4C[C@@H]4[C@@]4(CCC(=O)O4)[C@@]3(C)CC[C@@H]12,C[C@]12C=CC(=O)C=C1[C@@H]1C[C@@H]1[C@H]1[C@@H]3[C@@H]4C[C@@H]4[C@@]4(CCC(=O)O4)[C@@]3(C)CC[C@@H]12,2,0,0,0,2
7293,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)COC(=O)CCCc1ccc(N(CCCl)CCCl)cc1,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)COC(=O)CCCc1ccc(N(CCCl)CCCl)cc1,2,0,0,0,2
7294,C[C@]12C=CC(=O)C=C1CC[C@H]1[C@@H]3C[C@H]4Cc5ccccc5C[C@@]4(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@]12F,C[C@]12C=CC(=O)C=C1CC[C@H]1[C@@H]3C[C@H]4Cc5ccccc5C[C@@]4(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@]12F,2,0,0,0,2
7295,C[C@]12CC=C3C4=C(CCC3[C@@H]1CC[C@@]2(O)C#CCl)CC(=O)CC4,C[C@]12CCC3=C4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@@]2(O)C#CCl,2,0,0,0,2
7296,C[C@]12CCC(=NOCCN)CC1C(=O)C[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,C[C@]12CCC(=NOCCN)C[C@@H]1C(=O)C[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,2,0,0,0,2
7297,C[C@]12CCC(=O)C(=O)C1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,C[C@]12CCC(=O)C(O)=C1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,2,0,0,0,2
7298,C[C@]12CCC(=O)C(=O)C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,C[C@]12CCC(=O)C(O)=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,2,0,0,0,2
7299,C[C@]12CCC(=O)C=C1C1C[C@@H]1[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@@]2(O)CCC(=O)O,C[C@]12CCC(=O)C=C1[C@@H]1C[C@@H]1[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@@]2(O)CCC(=O)O,2,0,0,0,2
7300,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,2,0,0,0,2
7301,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@]2(C=O)C(C(=O)CO)CC[C@@H]12,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@]2(C=O)[C@@H](C(=O)CO)CC[C@@H]12,2,0,0,0,2
7302,C[C@]12CCC(=O)C=C1CC[C@H]1[C@@H]3CC[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@]12F,C[C@]12CCC(=O)C=C1CC[C@H]1[C@@H]3CC[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@]12F,2,0,0,0,2
7303,C[C@]12CCC(=O)C=C1C[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,C[C@]12CCC(=O)C=C1C[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,2,0,0,0,2
7304,C[C@]12CCC(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,C[C@]12CCC(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,2,0,0,0,2
7305,C[C@]12CCC(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12,C[C@]12CCC(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12,2,0,0,0,2
7306,C[C@]12CCC(=O)C[C@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)C(C(=O)COC(=O)CCC(=O)O)CC[C@@H]12,C[C@]12CCC(=O)C[C@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](C(=O)COC(=O)CCC(=O)O)CC[C@@H]12,2,0,0,0,2
7307,C[C@]12CCC(OC3CCCC3)=CC1=CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,C[C@]12CCC(OC3CCCC3)=CC1=CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,2,0,0,0,2
7308,C[C@]12CCC3C4CCC(=O)C(=O)C4CC[C@H]3[C@@H]1CC[C@@H]2OC(=O)CCC1CCCC1,C[C@]12CC[C@H]3[C@@H](CCC4=C(O)C(=O)CC[C@@H]43)[C@@H]1CC[C@@H]2OC(=O)CCC1CCCC1,2,0,0,0,2
7309,C[C@]12CC[C@@H](O)C[C@@H]1CC[C@@H]1C2C(=O)C[C@]2(C)C(C(=O)CO)CC[C@@H]12,C[C@]12CC[C@@H](O)C[C@@H]1CC[C@H]1[C@@H]3CC[C@H](C(=O)CO)[C@@]3(C)CC(=O)[C@@H]12,2,0,0,0,2
7310,C[C@]12CC[C@@H]3C4=C(CC[C@H]3[C@@H]1CC[C@@H]2O)C(Cl)C(=O)CC4,C[C@]12CC[C@H]3[C@@H](CCC4=C(Cl)C(=O)CC[C@@H]43)[C@@H]1CC[C@@H]2O,2,0,0,0,2
7311,C[C@]12CC[C@@H]3C4=C(CC[C@H]3[C@@H]1CC[C@@H]2OC(=O)C12CC3CC(CC(C3)C1)C2)CC(=O)CC4,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@H]43)[C@@H]1CC[C@@H]2OC(=O)C12CC3CC(CC(C3)C1)C2,2,0,0,0,2
7312,C[C@]12CC[C@@H]3C4=C(CC[C@H]3[C@@H]1C[C@H]1O[C@@H](c3ccco3)O[C@]12C(=O)CF)CC(=O)CC4,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@H]43)[C@@H]1C[C@H]1O[C@@H](c3ccco3)O[C@]12C(=O)CF,2,0,0,0,2
7313,C[C@]12CC[C@@H]3C4=C(CC[C@H]3[C@@H]1C[C@H]1O[C@@H](c3ccco3)O[C@]12C(=O)C[18F])CC(=O)CC4,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@H]43)[C@@H]1C[C@H]1O[C@@H](c3ccco3)O[C@]12C(=O)C[18F],2,0,0,0,2
7314,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2OC(O)C(Cl)(Cl)Cl,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2OC(O)C(Cl)(Cl)Cl,2,0,0,0,2
7315,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@H]2O,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@H]2O,2,0,0,0,2
7316,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1C[C@H](O)[C@@H]2O,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1C[C@H](O)[C@@H]2O,2,0,0,0,2
7317,C[C@]12CC[C@@H]3c4ccc(OC(=O)c5ccccc5)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,C[C@]12CC[C@@H]3c4ccc(OC(=O)c5ccccc5)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,2,0,0,0,2
7318,C[C@]12CC[C@@H]3c4ccc(OC(=O)c5ccccc5)cc4CC[C@H]3[C@@H]1CC[C@@H]2OC(=O)COC(=O)CCCc1ccc(N(CCCl)CCCl)cc1,C[C@]12CC[C@@H]3c4ccc(OC(=O)c5ccccc5)cc4CC[C@H]3[C@@H]1CC[C@@H]2OC(=O)COC(=O)CCCc1ccc(N(CCCl)CCCl)cc1,2,0,0,0,2
7319,C[C@]12CC[C@@H]3c4ccc(OC5CCCC5)cc4CC[C@H]3[C@@H]1C[C@@H](O)[C@@H]2O,C[C@]12CC[C@@H]3c4ccc(OC5CCCC5)cc4CC[C@H]3[C@@H]1C[C@@H](O)[C@@H]2O,2,0,0,0,2
7320,C[C@]12CC[C@@H]3c4cccc(F)c4CC[C@H]3[C@@H]1[C@H](CCC(=O)Nc1ccc(F)cn1)CC2=NO,C[C@]12CC[C@@H]3c4cccc(F)c4CC[C@H]3[C@@H]1[C@H](CCC(=O)Nc1ccc(F)cn1)C/C2=N/O,2,0,0,0,2
7321,C[C@]12CC[C@H](O)C=C1CC(=O)C1C2CC[C@]2(C)C(=O)CCC12,C[C@]12CC[C@H](O)CC1=CC(=O)C1C2CC[C@]2(C)C(=O)CCC12,2,0,0,0,2
7322,C[C@]12CC[C@H](O)CC1=CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,C[C@]12CC[C@H](O)CC1=CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,2,0,0,0,2
7323,C[C@]12CC[C@H](O)C[C@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](c3ccc(=O)oc3)C[C@H]3O[C@]132,C[C@]12CC[C@H](O)C[C@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](c3ccc(=O)oc3)C[C@H]3O[C@]132,2,0,0,0,2
7324,C[C@]12CC[C@H](O)C[C@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@](O)(c3ccoc3)CC[C@]12O,C[C@]12CC[C@H](O)C[C@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@](O)(c3ccoc3)CC[C@]12O,2,0,0,0,2
7325,C[C@]12CC[C@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)C[C@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](C3=CCOC3=O)CC[C@]12O,C[C@]12CC[C@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)C[C@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](C3=CCOC3=O)CC[C@]12O,2,0,0,0,2
7326,C[C@]12CC[C@H]([N+]3(C)CCCC3)CC1=CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CCC[N+]2(C)C,C[C@]12CC[C@H]([N+]3(C)CCCC3)CC1=CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CCC[N+]2(C)C,2,0,0,0,2
7327,C[C@]12CC[C@H]3[C@@H](CC=C4C(Cl)C(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,C[C@]12CC[C@H]3[C@@H](CCC4=C(Cl)C(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,2,0,0,0,2
7328,C[C@]12CC[C@H]3[C@@H](CC=C4CC(=O)C=C[C@@]43C)[C@@H]1CC[C@@H]2OC1=CCCC1,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)C=C[C@@]43C)[C@@H]1CC[C@@H]2OC1=CCCC1,2,0,0,0,2
7329,C[C@]12CC[C@H]3[C@@H](CC=C4CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2OC(O)C(Cl)(Cl)Cl,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2OC(O)C(Cl)(Cl)Cl,2,0,0,0,2
7330,C[C@]12CC[C@H]3[C@@H](CC=C4CC5(CC[C@@]43CCN)OCCO5)[C@@H]1CCC21OCCO1,C[C@]12CC[C@H]3[C@@H](CC=C4CC5(CC[C@@]43CCN)OCCO5)[C@@H]1CCC21OCCO1,2,0,0,0,2
7331,C[C@]12C[C@H](O)[C@@H](N)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,C[C@]12C[C@H](O)[C@@H](N)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,2,0,0,0,2
7332,C[C@]12C[C@H]3S[C@H]3C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12,C[C@]12C[C@H]3S[C@H]3C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12,2,0,0,0,2
7333,C[C@]12Cc3c[nH]nc3C=C1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,C[C@]12Cc3cn[nH]c3C=C1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,2,0,0,0,2
7334,C[C@]12Cc3nonc3C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,C[C@]12Cc3nonc3C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,2,0,0,0,2
7335,C[C@]12N[C@H](Cc3ccccc31)c1ccccc12,C[C@]12N[C@H](Cc3ccccc31)c1ccccc12,2,0,0,0,2
7336,C[N+](C)(C)C1CCC(C(O)(c2cccs2)c2cccs2)CC1,C[N+](C)(C)C1CCC(C(O)(c2cccs2)c2cccs2)CC1,2,0,0,0,2
7337,C[N+](C)(C)C1CCC(CC2CCC([N+](C)(C)C)CC2)CC1,C[N+](C)(C)C1CCC(CC2CCC([N+](C)(C)C)CC2)CC1,2,0,0,0,2
7338,C[N+](C)(C)CC(=O)[O-],C[N+](C)(C)CC(=O)[O-].OC(O)C(Cl)(Cl)Cl,2,0,0,0,2
7339,C[N+](C)(C)CC(O)C[N+](C)(C)C,C[N+](C)(C)CC(O)C[N+](C)(C)C,2,0,0,0,2
7340,C[N+](C)(C)CC1COCO1,C[N+](C)(C)CC1COCO1,2,0,0,0,2
7341,C[N+](C)(C)CCCCCC[N+](C)(C)C,C[N+](C)(C)CCCCCC[N+](C)(C)C,2,0,0,0,2
7342,C[N+](C)(C)CCCCCOCCCCC[N+](C)(C)C,C[N+](C)(C)CCCCCOCCCCC[N+](C)(C)C,2,0,0,0,2
7343,C[N+](C)(C)CCCCC[N+](C)(C)C,C[N+](C)(C)CCCCC[N+](C)(C)C,2,0,0,0,2
7344,C[N+](C)(C)CCCCCn1c2ccc(Br)cc2c2cc(Br)ccc21,C[N+](C)(C)CCCCCn1c2ccc(Br)cc2c2cc(Br)ccc21,2,0,0,0,2
7345,C[N+](C)(C)CCCOc1ccc(-c2c3nc(cc4ccc([nH]4)c(-c4ccc(OCCC[N+](C)(C)C)cc4)c4ccc(cc5nc2C=C5)[nH]4)C=C3)cc1,C[N+](C)(C)CCCOc1ccc(-c2c3nc(cc4ccc([nH]4)c(-c4ccc(OCCC[N+](C)(C)C)cc4)c4nc(cc5ccc2[nH]5)C=C4)C=C3)cc1,2,0,0,0,2
7346,C[N+](C)(C)CCOC(=O)C(O)(c1ccccc1)c1ccccc1,C[N+](C)(C)CCOC(=O)C(O)(c1ccccc1)c1ccccc1,2,0,0,0,2
7347,C[N+](C)(C)CCOC(=O)C1CCC[N+]1(C)C,C[N+](C)(C)CCOC(=O)C1CCC[N+]1(C)C,2,0,0,0,2
7348,C[N+](C)(C)CCOC(=O)CCCC[C@@H]1CCSS1,C[N+](C)(C)CCOC(=O)CCCC[C@@H]1CCSS1,2,0,0,0,2
7349,C[N+](C)(C)CCOC(=O)NCCCCCCNC(=O)OCC[N+](C)(C)C,C[N+](C)(C)CCOC(=O)NCCCCCCNC(=O)OCC[N+](C)(C)C,2,0,0,0,2
7350,C[N+](C)(C)CCOC(Cc1ccccc1)c1ccccc1,C[N+](C)(C)CCOC(Cc1ccccc1)c1ccccc1,2,0,0,0,2
7351,C[N+](C)(C)CCOC(c1ccccc1)c1ccccc1,C[N+](C)(C)CCOC(c1ccccc1)c1ccccc1,2,0,0,0,2
7352,C[N+](C)(C)CCOP(=O)([O-])OCCCCCCCCCCCCCCCCCCc1ccc(I)cc1,C[N+](C)(C)CCOP(=O)([O-])OCCCCCCCCCCCCCCCCCCc1ccc(I)cc1,2,0,0,0,2
7353,C[N+](C)(C)CCOP(=O)([O-])OCCCCCCCCCCCCCCCCCCc1ccc([124I])cc1,C[N+](C)(C)CCOP(=O)([O-])OCCCCCCCCCCCCCCCCCCc1ccc([124I])cc1,2,0,0,0,2
7354,C[N+](C)(C)CCOP(=O)([O-])OCCCCCCCCCCCCCCCCCCc1ccc([131I])cc1,C[N+](C)(C)CCOP(=O)([O-])OCCCCCCCCCCCCCCCCCCc1ccc([131I])cc1,2,0,0,0,2
7355,C[N+](C)(C)CCO[N+](=O)[O-],C[N+](C)(C)CCO[N+](=O)[O-],2,0,0,0,2
7356,C[N+](C)(C)CC[N+]1(C)Cc2c(Cl)c(Cl)c(Cl)c(Cl)c2C1,C[N+](C)(C)CC[N+]1(C)Cc2c(Cl)c(Cl)c(Cl)c(Cl)c2C1,2,0,0,0,2
7357,C[N+](C)(C)Cc1ccco1,C[N+](C)(C)Cc1ccco1,2,0,0,0,2
7358,C[N+](C)(C)NCCC(=O)[O-],C[N+](C)(C)NCCC(=O)[O-],2,0,0,0,2
7359,C[N+](C)(CC(=O)Nc1ccccc1)CC(=O)Nc1ccccc1,C[N+](C)(CC(=O)Nc1ccccc1)CC(=O)Nc1ccccc1,2,0,0,0,2
7360,C[N+](C)(CCCCC(C#N)(c1ccccc1)c1ccccc1)CC[N+]1(C)CCOCC1,C[N+](C)(CCCCC(C#N)(c1ccccc1)c1ccccc1)CC[N+]1(C)CCOCC1,2,0,0,0,2
7361,C[N+](C)(CCO)CC(=O)[O-],C[N+](C)(CCO)CC(=O)[O-],2,0,0,0,2
7362,C[N+](C)(CCOc1ccccc1)Cc1ccccc1,C[N+](C)(CCOc1ccccc1)Cc1ccccc1.O=C([O-])c1cc2ccccc2cc1O,2,0,0,0,2
7363,C[N+](C)(CCOc1ccccc1)Cc1cccs1,C[N+](C)(CCOc1ccccc1)Cc1cccs1,2,0,0,0,2
7364,C[N+](C)(Cc1ccc(NC(=O)c2ccc(Cl)c(Cl)c2)cc1)C1CCOCC1,C[N+](C)(Cc1ccc(NC(=O)c2ccc(Cl)c(Cl)c2)cc1)C1CCOCC1,2,0,0,0,2
7365,C[N+](C)([O-])CC/C=C1\c2ccccc2C=Cc2c(Cl)cccc21,C[N+](C)([O-])CC/C=C1\c2ccccc2C=Cc2c(Cl)cccc21,2,0,0,0,2
7366,C[N+](C)([O-])CCCN1c2ccccc2CCc2ccccc21,C[N+](C)([O-])CCCN1c2ccccc2CCc2ccccc21,2,0,0,0,2
7367,C[N+](C)([O-])CCNc1ccc(NCC[N+](C)(C)[O-])c2c(O)c3c(c(O)c12)C(=O)C=CC3=O,C[N+](C)([O-])CCNc1ccc(NCC[N+](C)(C)[O-])c2c1C(=O)c1c(O)ccc(O)c1C2=O,2,0,0,0,2
7368,C[N+](C)([O-])CCOC(c1ccccc1)c1ccccc1,C[N+](C)([O-])CCOC(c1ccccc1)c1ccccc1,2,0,0,0,2
7369,C[N+]1(C)CCC(OC(=O)C(O)(c2ccccc2)C2CCCCC2)C1,C[N+]1(C)CCC(OC(=O)C(O)(c2ccccc2)C2CCCCC2)C1,2,0,0,0,2
7370,C[N+]1(C)CCC(OC(=O)C(O)(c2ccccc2)c2ccccc2)C1,C[N+]1(C)CCC(OC(=O)C(O)(c2ccccc2)c2ccccc2)C1,2,0,0,0,2
7371,C[N+]1(C)CCC(OC(=O)C(O)(c2ccccc2)c2ccccc2)CC1,C[N+]1(C)CCC(OC(=O)C(O)(c2ccccc2)c2ccccc2)CC1,2,0,0,0,2
7372,C[N+]1(C)CCC(OC(=O)C(O)(c2ccccc2)c2cccs2)C1,C[N+]1(C)CCC(OC(=O)C(O)(c2ccccc2)c2cccs2)C1,2,0,0,0,2
7373,C[N+]1(C)CCCC1COC(=O)C(O)(c1ccccc1)C1CCCCC1,C[N+]1(C)CCCC1COC(=O)C(O)(c1ccccc1)C1CCCCC1,2,0,0,0,2
7374,C[N+]1(C)CCCC1COC(=O)C(O)(c1ccccc1)c1ccccc1,C[N+]1(C)CCCC1COC(=O)C(O)(c1ccccc1)c1ccccc1,2,0,0,0,2
7375,C[N+]1(C)CCCCC1COC(=O)C(O)(c1ccccc1)c1ccccc1,C[N+]1(C)CCCCC1COC(=O)C(O)(c1ccccc1)c1ccccc1,2,0,0,0,2
7376,C[N+]1(C)[C@@H]2CC[C@H]1C[C@@H](OC(=O)C(CO)c1ccccc1)C2,C[N+]1(C)[C@@H]2CC[C@H]1C[C@@H](OC(=O)C(CO)c1ccccc1)C2,2,0,0,0,2
7377,C[N+]1(C)[C@@H]2CC[C@H]1C[C@@H](OC(=O)C1c3ccccc3Oc3ccccc31)C2,C[N+]1(C)[C@@H]2CC[C@H]1C[C@@H](OC(=O)C1c3ccccc3Oc3ccccc31)C2,2,0,0,0,2
7378,C[N+]1(C)[C@@H]2CC[C@H]1C[C@H](CC(C#N)(c1ccccc1)c1ccccc1)C2,C[N+]1(C)[C@@H]2CC[C@H]1C[C@H](CC(C#N)(c1ccccc1)c1ccccc1)C2,2,0,0,0,2
7379,C[N+]1(C)[C@@H]2C[C@@H](OC3c4ccccc4CSc4ccccc43)C[C@H]1[C@@H]1O[C@@H]12,C[N+]1(C)[C@@H]2C[C@@H](OC3c4ccccc4CSc4ccccc43)C[C@H]1[C@@H]1O[C@@H]12,2,0,0,0,2
7380,C[N+]1(CC(=O)c2ccc(-c3ccccc3)cc2)[C@@H]2CC[C@H]1C[C@@H](OC(=O)C(CO)c1ccccc1)C2,C[N+]1(CC(=O)c2ccc(-c3ccccc3)cc2)[C@@H]2CC[C@H]1C[C@@H](OC(=O)[C@H](CO)c1ccccc1)C2,2,0,0,0,2
7381,C[N+]1(CC(=O)c2ccccc2)[C@@H]2CC[C@H]1C[C@@H](OC(=O)C(O)c1ccccc1)C2,C[N+]1(CC(=O)c2ccccc2)[C@@H]2CC[C@H]1C[C@@H](OC(=O)C(O)c1ccccc1)C2,2,0,0,0,2
