molregno,chembl_id,max_phase,canonical_smiles,standard_inchi_key,mw_freebase,molecular_weight,alogp,hba,hbd,psa,rtb,num_ro5_violations,aromatic_rings,heavy_atoms,qed_weighted,np_likeness_score,natural_product,prodrug,ro3_pass,oral,parenteral,topical
674663,CHEMBL1200712,4,Cc1cc(-c2ccc(/N=N/c3ccc4c(S(=O)(=O)[O-])cc(S(=O)(=O)[O-])c(N)c4c3O)c(C)c2)ccc1/N=N/c1ccc2c(S(=O)(=O)[O-])cc(S(=O)(=O)[O-])c(N)c2c1O.[Na+].[Na+].[Na+].[Na+],ATNOAWAQFYGAOY-GPTZEZBUSA-J,872.89,960.82,6.67,16,8,359.42,9,4,6,58,0.04,-0.18,0,0,N,0,1,0
674665,CHEMBL1200714,4,CN1C(=O)CCS(=O)(=O)C1c1ccc(Cl)cc1,WEQAYVWKMWHEJO-UHFFFAOYSA-N,273.74,273.74,1.62,3,0,54.45,1,0,1,17,0.78,-0.74,1,0,Y,1,0,0
674666,CHEMBL1200715,4,CC(CNC1CCCCC1)OC(=O)c1ccccc1.Cl,MTFCPNHRBINLRQ-UHFFFAOYSA-N,261.36,297.83,3.15,3,1,38.33,5,0,1,19,0.83,-0.24,0,0,N,0,0,1
674672,CHEMBL1200721,4,C[C@]12CC[C@@H]3c4ccc(OC(=O)N(CCCl)CCCl)cc4CC[C@H]3[C@@H]1CC[C@@H]2OP(=O)([O-])[O-].[Na+].[Na+],IIUMCNJTGSMNRO-VVSKJQCTSA-L,520.39,564.35,5.3,4,2,96.3,7,2,1,33,0.37,1.07,1,1,N,1,0,0
674673,CHEMBL1200722,4,CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@H](N3CC[N+](C)(C)CC3)[C@@H]4OC(C)=O)[C@@]2(C)C[C@@H]1N1CC[N+](C)(C)CC1.[Br-].[Br-],TXWBOBJCRVVBJF-YTGGZNJNSA-L,602.91,762.71,3.63,6,0,59.08,4,1,0,43,0.36,1.43,1,0,N,0,1,0
674675,CHEMBL1200724,4,CN[C@@H](C)[C@@H](O)c1ccccc1.Cl,BALXUFOVQVENIU-KXNXZCPBSA-N,165.24,201.7,1.33,2,2,32.26,3,0,1,12,0.71,0.43,1,0,Y,1,0,0
674676,CHEMBL1200725,4,Clc1ccc(C(Cn2ccnc2)OCc2csc3c(Cl)cccc23)c(Cl)c1.O=[N+]([O-])O,HAAITRDZHUANGT-UHFFFAOYSA-N,437.78,500.79,7.02,4,0,27.05,6,1,4,27,0.32,-1.17,0,0,N,0,0,1
674679,CHEMBL1200728,4,Cl.N=C(N)N,PJJJBBJSCAKJQF-UHFFFAOYSA-N,59.07,95.53,-1.16,1,3,75.89,0,0,0,4,0.24,0.32,0,0,N,1,0,0
674680,CHEMBL1200729,4,O=C([O-])CCC(=O)OC[C@@H](NC(=O)C(Cl)Cl)[C@H](O)c1ccc([N+](=O)[O-])cc1.[Na+],RPLOPBHEZLFENN-HTMVYDOJSA-M,423.2,445.19,1.32,7,3,156.07,10,0,1,27,0.22,-0.02,0,1,N,0,1,0
674683,CHEMBL1200732,4,CC(=O)OCC(=O)[C@@]12OC3(CCCC3)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]12C,ILKJAFIWWBXGDU-MOGDOJJUSA-N,502.58,502.58,3.52,7,1,99.13,3,1,0,36,0.59,2.02,0,0,N,0,0,1
674684,CHEMBL1200733,4,FC(F)OC(F)C(F)(F)F,DPYMFVXJLLWWEU-UHFFFAOYSA-N,168.04,168.04,2.08,1,0,9.23,2,0,0,10,0.57,-0.64,0,0,Y,0,0,1
674685,CHEMBL1200734,4,CC(C)CN(C[C@@H](OP(=O)([O-])[O-])[C@H](Cc1ccccc1)NC(=O)O[C@H]1CCOC1)S(=O)(=O)c1ccc(N)cc1.[Ca+2],PMDQGYMGQKTCSX-HQROKSDRSA-L,585.62,623.68,2.52,8,4,177.72,13,1,2,39,0.2,-0.25,0,1,N,1,0,0
674686,CHEMBL1200735,4,COc1c(N2C[C@@H]3CCCN[C@@H]3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12.Cl,IDIIJJHBXUESQI-DFIJPDEKSA-N,401.44,437.9,2.37,6,2,83.8,4,0,2,29,0.82,0.08,0,0,N,1,1,1
674687,CHEMBL1200736,4,O=C([O-])[O-].[Mg+2],ZLNQQNXFFQJAID-UHFFFAOYSA-L,84.31,84.31,,,,,,,,,,,0,0,,0,0,0
674688,CHEMBL1200737,4,CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCCCC,KILNVBDSWZSGLL-KXQOOQHDSA-N,734.05,734.05,10.61,8,0,111.19,38,2,0,50,0.03,0.45,1,0,N,0,1,0
674694,CHEMBL1200743,4,CNC(=O)c1c(I)c(C(=O)NCC(=O)Nc2c(I)c(C(=O)[O-])c(I)c(C(=O)NCCO)c2I)c(I)c(N(C)C(C)=O)c1I.[Na+],MBVDCEVFLAONHO-UHFFFAOYSA-M,1268.88,1290.87,,,,,,,,,,,0,0,,0,1,0
674696,CHEMBL1200745,4,C=CCOc1ccccc1OCC(O)CNC(C)C.Cl,COAJXCLTPGGDAJ-UHFFFAOYSA-N,265.35,301.81,1.99,4,2,50.72,9,0,1,19,0.67,-0.33,0,0,N,1,0,0
674698,CHEMBL1200747,4,CC(O)C(=O)O.N,RZOBLYBZQXQGFY-UHFFFAOYSA-N,107.11,107.11,,,,,,,,,,,0,0,,0,0,1
674699,CHEMBL1200748,4,C[C@@](Cc1ccc(O)c(O)c1)(NN)C(=O)O.O,QTAOMKOIBXZKND-PPHPATTJSA-N,226.23,244.25,-0.05,5,5,115.81,4,0,1,16,0.28,0.66,0,0,N,1,0,0
674700,CHEMBL1200749,4,CCCCN1CCCC[C@H]1C(=O)Nc1c(C)cccc1C.Cl,SIEYLFHKZGLBNX-NTISSMGPSA-N,288.44,324.9,3.9,2,1,32.34,5,0,1,21,0.89,-1.36,0,0,N,0,1,0
674701,CHEMBL1200750,4,CC(CN1c2ccccc2Sc2ccccc21)N(C)C.Cl,XXPDBLUZJRXNNZ-UHFFFAOYSA-N,284.43,320.89,4.24,3,0,6.48,3,0,2,20,0.83,-0.97,0,0,N,1,1,1
674702,CHEMBL1200751,4,O.S=c1[nH]cnc2nc[nH]c12,WFFQYWAAEWLHJC-UHFFFAOYSA-N,152.18,170.2,0.64,4,2,54.46,0,0,2,10,0.43,-0.7,0,0,N,1,0,0
674707,CHEMBL1200756,4,Cc1ncc(CO)c(CO)c1O.Cl,ZUFQODAHGAHPFQ-UHFFFAOYSA-N,169.18,205.64,0.08,4,3,73.58,2,0,1,12,0.59,0.64,0,0,N,1,1,0
674708,CHEMBL1200757,4,CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@H]([N+]3(C)CCCCC3)[C@@H]4OC(C)=O)[C@@]2(C)C[C@@H]1[N+]1(C)CCCCC1.[Br-].[Br-],NPIJXCQZLFKBMV-YTGGZNJNSA-L,572.88,732.68,6.11,4,0,52.6,4,2,0,41,0.3,1.46,1,0,N,0,1,0
674709,CHEMBL1200758,4,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)[O-].[Na+],KLOHDWPABZXLGI-YWUHCJSESA-M,349.41,371.39,0.32,5,3,112.73,4,0,1,24,0.67,0.74,1,0,N,0,1,0
674710,CHEMBL1200759,4,Cl.O=C1CN2Cc3c(ccc(Cl)c3Cl)N=C2N1,TVWRQCIPWUCNMI-UHFFFAOYSA-N,256.09,292.55,1.93,3,1,44.7,0,0,1,16,0.77,-0.85,0,0,Y,1,0,0
674711,CHEMBL1200760,4,O=C([O-])CCNC(=O)c1ccc(/N=N/c2ccc(O)c(C(=O)[O-])c2)cc1.[Na+].[Na+],CKMOQBVBEGCJGW-LLIZZRELSA-L,357.32,401.29,2.71,6,4,148.65,7,0,2,26,0.56,-0.5,0,1,N,1,0,0
674712,CHEMBL1200761,4,COc1ccc(C(Cl)=C(c2ccc(OC)cc2)c2ccc(OC)cc2)cc1,BFPSDSIWYFKGBC-UHFFFAOYSA-N,380.87,380.87,5.87,3,0,27.69,6,1,3,27,0.5,-0.09,1,0,N,1,0,0
674713,CHEMBL1200762,4,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COP(=O)([O-])[O-].[Na+].[Na+],PLCQGRYPOISRTQ-LWCNAHDDSA-L,472.45,516.41,2.01,6,4,141.36,4,0,0,32,0.46,2.02,0,1,N,0,1,0
674714,CHEMBL1200763,4,O=C([O-])CNC(=O)c1ccccc1[131I].[Na+],XYITYKDGJLHYPW-UDYUCQKZSA-M,305.07,331.06,1.11,2,2,66.4,3,0,1,14,0.82,-1.16,0,0,N,0,1,0
674715,CHEMBL1200764,4,CC(=O)OC(C)C[N+](C)(C)C.[Cl-],JHPHVAVFUYTVCL-UHFFFAOYSA-M,160.24,195.69,0.64,2,0,26.3,3,0,0,11,0.45,1.13,0,0,Y,0,0,1
674719,CHEMBL1200768,4,CC(C)(O/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccccc3)CS[C@H]12)c1csc(N)n1)C(=O)[O-].[Na+],JEEWDSDYUSEQML-ROMZVAKDSA-M,546.59,568.57,-1.3,11,3,191.22,9,2,2,37,0.15,0.12,1,0,N,0,1,0
674720,CHEMBL1200769,4,CN(C)CCN(Cc1ccccc1)c1ccccn1.O=C(O)CC(O)(CC(=O)O)C(=O)O,GGRBYIUPUOYRLQ-UHFFFAOYSA-N,255.37,447.49,2.65,3,0,19.37,6,0,2,19,0.79,-1.23,0,0,N,1,0,0
674721,CHEMBL1200770,4,CC(=O)N(CC(C)C(=O)O)c1c(I)cc(I)c(N)c1I,GSVQIUGOUKJHRC-UHFFFAOYSA-N,613.96,613.96,3.16,3,2,83.63,4,1,1,20,0.4,-0.31,1,0,N,1,0,0
674722,CHEMBL1200771,4,CC[N+](CC)(CC)CCC(O)(c1ccccc1)C1CCCCC1.[Cl-],XJGONMZLEDGBRM-UHFFFAOYSA-M,318.53,353.98,4.72,1,1,20.23,8,0,1,23,0.69,0.06,0,0,N,1,1,0
674723,CHEMBL1200772,4,CC(=O)CC(c1ccccc1)c1c([O-])c2ccccc2oc1=O.[K+],WSHYKIAQCMIPTB-UHFFFAOYSA-M,308.33,346.42,3.61,4,1,67.51,4,0,3,23,0.75,0.39,0,0,N,1,0,0
674724,CHEMBL1200773,4,Cc1cccc(C)c1NC(=O)C(C)N.Cl,AMZACPWEJDQXGW-UHFFFAOYSA-N,192.26,228.72,1.59,2,2,55.12,2,0,1,14,0.75,-1.14,0,0,Y,1,0,0
674725,CHEMBL1200774,4,C[C@]12C=CC(=O)C=C1[C@@H](F)C[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,MYYIMZRZXIQBGI-HVIRSNARSA-N,378.44,378.44,1.51,5,3,94.83,2,0,0,27,0.68,2.33,0,0,N,1,0,0
674727,CHEMBL1200776,4,C[C@@H](NCCCc1cccc(C(F)(F)F)c1)c1cccc2ccccc12.Cl,QANQWUQOEJZMLL-PKLMIRHRSA-N,357.42,393.88,6.14,1,1,12.03,6,1,3,26,0.52,-1.05,0,0,N,1,0,0
674729,CHEMBL1200778,4,C[C@@H](CN1CC(=O)NC(=O)C1)N1CC(=O)NC(=O)C1.Cl,BIFMNMPSIYHKDN-FJXQXJEOSA-N,268.27,304.73,-2.71,6,2,98.82,3,0,0,19,0.54,-0.48,0,0,N,0,1,0
674730,CHEMBL1200779,4,CS(=O)(=O)O.N[C@@H]1[C@H]2CN(c3nc4c(cc3F)c(=O)c(C(=O)O)cn4-c3ccc(F)cc3F)C[C@@H]12,DYNZICQDCVYXFW-AHZSKCOESA-N,416.36,512.47,1.89,6,2,101.45,3,0,3,30,0.68,-0.78,0,0,N,1,0,0
674732,CHEMBL1200781,4,Br.CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,WIHMBLDNRMIGDW-UHFFFAOYSA-N,324.4,405.31,3.81,3,0,36.26,5,0,2,24,0.84,-0.47,0,0,N,1,0,0
674733,CHEMBL1200782,4,C[C@H](N)Cc1ccccc1.O=C(O)CCCCC(=O)O,OFCJKOOVFDGTLY-QRPNPIFTSA-N,135.21,281.35,1.58,1,1,26.02,2,0,1,10,0.65,-0.02,0,0,Y,1,0,0
674738,CHEMBL1200787,4,CC(COc1ccccc1)N(CCCl)Cc1ccccc1.Cl,VBCPVIWPDJVHAN-UHFFFAOYSA-N,303.83,340.29,4.19,2,0,12.47,8,0,2,21,0.68,-0.67,0,0,N,1,0,0
674739,CHEMBL1200788,4,COc1cc(N)c(Cl)cc1C(=O)NC1CCN(CCCOc2ccc(F)cc2)CC1OC.O,QBYYXIDJOFZORM-UHFFFAOYSA-N,465.95,483.97,3.36,6,2,86.05,9,0,2,32,0.44,-1.13,0,0,N,1,0,0
674740,CHEMBL1200789,4,O=P([O-])(O)OCC(Cl)(Cl)Cl.[Na+],WFKJEZKHPGDCRK-UHFFFAOYSA-M,229.38,251.37,1.47,2,2,66.76,2,0,0,10,0.56,0.78,0,0,N,1,0,0
674741,CHEMBL1200790,4,CCC1(CC)C(=O)NCC(C)C1=O,SIDLZWOQUZRBRU-UHFFFAOYSA-N,183.25,183.25,1.13,2,1,46.17,2,0,0,13,0.65,1.02,1,0,Y,1,0,0
674742,CHEMBL1200791,4,Cc1cc(C(C)(C)C)c(O)c(C)c1CC1=NCCN1.Cl,BEEDODBODQVSIM-UHFFFAOYSA-N,260.38,296.84,2.85,3,2,44.62,2,0,1,19,0.86,0.26,0,0,Y,0,0,1
674745,CHEMBL1200794,4,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5.Cl,BCGJBQBWUGVESK-KCTCKCTRSA-N,301.34,337.8,0.75,5,2,70,0,0,1,22,0.74,2.2,0,0,N,1,1,1
674746,CHEMBL1200795,4,CN1CCC[C@@H]1CCO[C@](C)(c1ccccc1)c1ccc(Cl)cc1.O=C(O)/C=C/C(=O)O,PMGQWSIVQFOFOQ-YKVZVUFRSA-N,343.9,459.97,5.1,2,0,12.47,6,1,2,24,0.72,-0.4,0,0,N,1,0,0
674747,CHEMBL1200796,4,O.O=P1(N(CCCl)CCCl)NCCCO1,PWOQRKCAHTVFLB-UHFFFAOYSA-N,261.09,279.1,1.88,2,1,41.57,5,0,0,14,0.61,-0.08,0,1,N,1,1,0
674749,CHEMBL1200798,4,Cl.O=c1n(CCCN2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12,OHHDIOKRWWOXMT-UHFFFAOYSA-N,371.87,408.33,2.36,6,0,45.78,5,0,3,26,0.69,-2.5,0,0,N,1,0,0
674750,CHEMBL1200799,4,CC(C)OC(=O)CCC/C=C\C[C@@H]1[C@@H](/C=C/[C@@H](O)COc2cccc(C(F)(F)F)c2)[C@H](O)C[C@@H]1O,MKPLKVHSHYCHOC-AHTXBMBWSA-N,500.55,500.55,4.43,6,3,96.22,12,1,1,35,0.22,0.45,0,1,N,0,0,1
674751,CHEMBL1200800,4,CC(=O)[O-].CC(=O)[O-].[Ca+2],VSGNNIFQASZAOI-UHFFFAOYSA-L,158.17,158.17,,,,,,,,,,,0,0,,1,1,0
674753,CHEMBL1200802,4,C=CCC1(C(C)CC)C(=O)NC(=O)NC1=O,BJVVMKUXKQHWJK-UHFFFAOYSA-N,224.26,224.26,0.96,3,2,75.27,4,0,0,16,0.55,0.6,1,0,N,1,0,0
674754,CHEMBL1200803,4,O=C(O)CCC(=O)O.O=C(O[C@H]1CN2CCC1CC2)N1CCc2ccccc2[C@@H]1c1ccccc1,RXZMMZZRUPYENV-VROPFNGYSA-N,362.47,480.56,3.86,3,0,32.78,2,0,2,27,0.81,-0.06,0,0,N,1,0,0
674755,CHEMBL1200804,4,O=C([O-])Cc1ccccc1Nc1c(Cl)cccc1Cl.[K+],KXZOIWWTXOCYKR-UHFFFAOYSA-M,296.15,334.24,4.36,2,2,49.33,4,0,2,19,0.88,-0.87,0,0,N,1,0,0
674756,CHEMBL1200805,4,COc1ccc([C@@H]2Sc3ccccc3N(CCN(C)C)C(=O)[C@@H]2OC(C)=O)cc1.O=C(O)CC(O)C(=O)O,IUSFTUWHKCSCDY-BHDTVMLSSA-N,414.53,548.61,3.37,6,0,59.08,6,0,2,29,0.68,-0.13,0,0,N,1,0,0
674757,CHEMBL1200806,4,COc1ccc2cc([C@H](C)C(=O)[O-])ccc2c1.[Na+],CDBRNDSHEYLDJV-FVGYRXGTSA-M,230.26,252.25,3.04,2,1,46.53,3,0,2,17,0.88,0.05,1,0,N,1,0,0
674758,CHEMBL1200807,4,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=C/C(=N/O)CC[C@@H]4[C@H]3CC[C@@]21CC,ISHXLNHNDMZNMC-VTKCIJPMSA-N,327.47,327.47,4.14,3,2,52.82,1,0,0,24,0.43,1.55,1,0,N,0,0,1
674760,CHEMBL1200809,4,CN1CCCC(n2nc(Cc3ccc(Cl)cc3)c3ccccc3c2=O)CC1.Cl,YEJAJYAHJQIWNU-UHFFFAOYSA-N,381.91,418.37,4.3,4,0,38.13,3,0,3,27,0.68,-1.06,0,0,N,0,0,1
674761,CHEMBL1200810,4,C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](C)/C=C/[C@H](C)C(C)C)CC[C@@H]23)C[C@@H](O)C[C@@H]1O,HKXBNHCUPKIYDM-CGMHZMFXSA-N,412.66,412.66,6.61,2,2,40.46,5,1,0,30,0.5,2.83,1,1,N,1,1,0
674764,CHEMBL1200813,4,CCCC(=O)Nc1ccc(OCC(O)CNC(C)C)c(C(C)=O)c1.Cl,KTUFKADDDORSSI-UHFFFAOYSA-N,336.43,372.89,2.37,5,3,87.66,10,0,1,24,0.57,-0.95,0,0,N,1,0,0
674765,CHEMBL1200814,4,CC(=O)Nc1nnc(S([NH-])(=O)=O)s1.[Na+],MRSXAJAOWWFZJJ-UHFFFAOYSA-M,222.25,244.23,-0.86,6,2,115.04,2,0,1,13,0.63,-2.49,0,0,N,0,1,0
674768,CHEMBL1200817,4,CC[C@H](OC(C)=O)C(C[C@H](C)N(C)C)(c1ccccc1)c1ccccc1.Cl,UXBPQRGCVJOTNT-COBSGTNCSA-N,353.51,389.97,4.65,3,0,29.54,8,0,2,26,0.65,0.13,0,1,N,1,0,0
674770,CHEMBL1200819,4,CCCNC(C)C(=O)Nc1c(C)csc1C(=O)OC.Cl,GDWDBGSWGNEMGJ-UHFFFAOYSA-N,284.38,320.84,2.17,5,2,67.43,6,0,1,19,0.79,-1.23,0,0,N,0,1,0
674771,CHEMBL1200820,4,CCN1CCN(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3[C@@H]2SC(C)(C)[C@@H]3C(=O)[O-])c2ccccc2)C(=O)C1=O.[Na+],WCMIIGXFCMNQDS-IDYPWDAWSA-M,517.56,539.55,-0.24,7,3,156.43,6,1,1,36,0.34,0.03,1,0,N,0,1,0
674772,CHEMBL1200821,4,CCCOC(=O)Cn1cc(I)c(=O)c(I)c1,ROSXARVHJNYYDO-UHFFFAOYSA-N,447.01,447.01,2.01,4,0,48.3,4,0,1,16,0.52,-0.5,1,0,N,0,1,0
674773,CHEMBL1200822,4,CC(=O)O.O=C(NCC1CCCCN1)c1cc(OCC(F)(F)F)ccc1OCC(F)(F)F,RKXNZRPQSOPPRN-UHFFFAOYSA-N,414.35,474.4,3.44,4,2,59.59,7,0,1,28,0.67,-0.9,0,0,N,1,0,0
674776,CHEMBL1200825,4,CCC(=O)C(CC(C)N(C)C)(c1ccccc1)c1ccccc1.Cl,FJQXCDYVZAHXNS-UHFFFAOYSA-N,309.45,345.91,4.29,2,0,20.31,7,0,2,23,0.76,-0.2,0,0,N,1,1,0
674777,CHEMBL1200826,4,O=C([O-])[O-].[Li+].[Li+],XGZVUEUWXADBQD-UHFFFAOYSA-L,73.89,73.89,,,,,,,,,,,0,0,,1,0,0
674779,CHEMBL1200828,4,Cl.OC(CCN1CCCCC1)(c1ccccc1)C1CCCC1,WBCWFMFZMRFRLT-UHFFFAOYSA-N,287.45,323.91,3.94,2,1,23.47,5,0,1,21,0.89,-0.45,0,0,N,1,0,0
674780,CHEMBL1200829,4,O=C1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,PHOQVHQSTUBQQK-SQOUGZDYSA-N,178.14,178.14,-3.01,6,4,107.22,1,0,0,12,0.32,2.4,1,0,N,0,0,0
674782,CHEMBL1200831,4,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1CC2(C[C@H]1C(=O)O)SCCS2.Cl,CLDOLNORSLLQDI-OOAIBONUSA-N,466.63,503.09,2.39,7,2,95.94,9,0,1,31,0.54,-0.12,0,1,N,1,0,0
674783,CHEMBL1200832,4,CN(C/C=C/C#CC(C)(C)C)Cc1cccc2ccccc12.Cl,BWMISRWJRUSYEX-SZKNIZGXSA-N,291.44,327.9,4.88,1,0,3.24,4,0,2,22,0.73,-0.03,0,0,N,1,0,1
674784,CHEMBL1200833,4,CNCC(O)c1ccc(OC(=O)C(C)(C)C)c(OC(=O)C(C)(C)C)c1.Cl,VKFAUCPBMAGVRG-UHFFFAOYSA-N,351.44,387.9,2.84,6,2,84.86,5,0,1,25,0.63,0.22,0,1,N,0,0,1
674787,CHEMBL1200836,4,Clc1ccc(CO/N=C(\Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1.O=[N+]([O-])O,WVNOAGNOIPTWPT-NDUABGMUSA-N,429.13,492.15,6.12,4,0,39.41,6,1,3,26,0.35,-1.47,0,0,N,0,0,1
674788,CHEMBL1200837,4,CC(C)NC[C@H](O)COc1ccc(CCOCC2CC2)cc1.Cl,CHDPSNLJFOQTRK-LMOVPXPDSA-N,307.43,343.9,2.39,4,2,50.72,11,0,1,22,0.62,-0.56,0,0,N,0,0,1
674790,CHEMBL1200839,4,CC(=O)Nc1c(I)c(NC(C)=O)c(I)c(C(=O)O)c1I.CNC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,MIKKOBKEXMRYFQ-WZTVWXICSA-N,613.91,809.13,3.12,3,3,95.5,3,1,1,20,0.46,-0.22,0,0,N,1,1,1
674792,CHEMBL1200841,4,CCN(CC)CCOC(=O)c1ccc(N)cc1.Cl,HCBIBCJNVBAKAB-UHFFFAOYSA-N,236.31,272.78,1.77,4,1,55.56,6,0,1,17,0.6,-0.84,0,0,N,0,1,0
674794,CHEMBL1200843,4,CC[C@@H](CO)NC(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1.O=C(O)/C=C\C(=O)O,NOFOWWRHEPHDCY-DAUURJMHSA-N,339.44,455.51,1.92,3,3,68.36,4,0,2,25,0.8,0.91,0,0,N,1,1,0
674796,CHEMBL1200845,4,CC1(C)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)CC[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)CCl)O1,MUQNGPZZQDCDFT-JNQJZLCISA-N,454.97,454.97,3.89,5,1,72.83,2,0,0,31,0.64,1.99,0,0,N,0,0,1
674799,CHEMBL1200848,4,CCCCCC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,DOMWKUIIPQCAJU-LJHIYBGHSA-N,428.61,428.61,5.97,4,0,60.44,6,1,0,31,0.39,1.73,1,0,N,0,1,0
674801,CHEMBL1200850,4,Nc1nc([O-])c2ncn(COC(CO)CO)c2n1.[Na+],JJICLMJFIKGAAU-UHFFFAOYSA-M,255.23,277.22,-1.97,8,4,139.28,5,0,2,18,0.49,0.38,1,1,N,0,1,0
674802,CHEMBL1200851,4,C[N+]1(C)[C@@H]2CC[C@H]1C[C@@H](OC(=O)C(O)c1ccccc1)C2.[Br-],FUFVKLQESJNNAN-RIMUKSHESA-M,290.38,370.29,2.03,3,1,46.53,3,0,1,21,0.68,0.68,0,0,Y,1,0,0
674803,CHEMBL1200852,4,CC1(C)S[C@@H]2[C@H](NC(=O)COc3ccccc3)C(=O)N2[C@H]1C(=O)[O-].[K+],HCTVWSOKIJULET-LQDWTQKMSA-M,350.4,388.49,0.7,5,2,95.94,5,0,1,24,0.76,0.07,1,0,N,1,0,0
674804,CHEMBL1200853,4,CC(=O)[C@H]1CC[C@H]2[C@@H]3C=CC4=CC(=O)CC[C@@]4(C)[C@@H]3CC[C@]12C,JGMOKGBVKVMRFX-HQZYFCCVSA-N,312.45,312.45,4.5,2,0,34.14,1,0,0,23,0.71,2.57,1,0,N,1,0,0
674805,CHEMBL1200854,4,CCCCCCCCCC(=O)OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,VIQCGTZFEYDQMR-UHFFFAOYSA-N,591.78,591.78,8,6,0,36.02,15,2,2,41,0.15,-0.92,0,1,N,0,1,0
674806,CHEMBL1200855,4,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](C(=O)[O-])c3ccsc3)C(=O)N2[C@H]1C(=O)[O-].[Na+].[Na+],ZBBCUBMBMZNEME-QBGWIPKPSA-L,384.44,428.4,0.55,6,3,124.01,5,0,1,25,0.5,0.13,1,0,N,0,1,0
674810,CHEMBL1200859,4,CCN(CC)c1ccc(C(=C2C=CC(=[N+](CC)CC)C=C2)c2cc(S(=O)(=O)[O-])ccc2S(=O)(=O)[O-])cc1.[Na+],NLUFDZBOHMOBOE-UHFFFAOYSA-M,544.7,566.68,4.1,6,1,117.82,9,1,2,37,0.37,-0.68,0,0,N,0,1,0
674813,CHEMBL1200862,4,C[C@](N)(Cc1ccc(O)cc1)C(=O)O,NHTGHBARYWONDQ-JTQLQIEISA-N,195.22,195.22,0.74,3,3,83.55,3,0,1,14,0.66,0.79,1,0,N,1,0,0
674814,CHEMBL1200863,4,Cl.N[C@@H](Cc1ccc(N(CCCl)CCCl)cc1)C(=O)O,OUUYBRCCFUEMLH-YDALLXLXSA-N,305.21,341.67,1.93,3,2,66.56,8,0,1,19,0.72,-0.07,0,0,N,0,1,0
674816,CHEMBL1200865,4,CCOC(=O)O[C@]1(C(=O)OCCl)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,DMKSVUSAATWOCU-HROMYWEYSA-N,466.96,466.96,3.92,7,1,99.13,4,0,0,32,0.49,1.86,1,0,N,0,0,1
674817,CHEMBL1200866,4,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Br,WTWWXOGTJWMJHI-UHFFFAOYSA-N,498.96,498.96,6.35,0,0,0,6,1,0,26,0.3,-0.3,0,0,N,1,0,0
674819,CHEMBL1200868,4,Nc1ccc(C(=O)Oc2ccccc2)c(O)c1,DNVVZWSVACQWJE-UHFFFAOYSA-N,229.24,229.24,2.19,4,2,72.55,2,0,2,17,0.47,-0.25,1,0,N,1,0,0
674820,CHEMBL1200869,4,Cc1ncc([N+](=O)[O-])n1CCO.Cl,FPTPAIQTXYFGJC-UHFFFAOYSA-N,171.16,207.62,0.09,5,1,81.19,3,0,1,12,0.52,-1.67,0,0,N,0,1,0
